phone_number_e164,phone_number_formatted,phone_number_dashed,area_code,state_or_territory,pattern
+15095550199,(509) 555-0199,509-555-0199,509,Washington,fictional_555_01XX
+15092345432,(509) 234-5432,509-234-5432,509,Washington,palindrome_2345432
+15093456543,(509) 345-6543,509-345-6543,509,Washington,palindrome_3456543
+15094567654,(509) 456-7654,509-456-7654,509,Washington,palindrome_4567654
+15095678765,(509) 567-8765,509-567-8765,509,Washington,palindrome_5678765
+15096789876,(509) 678-9876,509-678-9876,509,Washington,palindrome_6789876
+15097890987,(509) 789-0987,509-789-0987,509,Washington,palindrome_7890987
+15098901098,(509) 890-1098,509-890-1098,509,Washington,palindrome_8901098
+15099012109,(509) 901-2109,509-901-2109,509,Washington,palindrome_9012109
+15091111111,(509) 111-1111,509-111-1111,509,Washington,repeating_1
+15092222222,(509) 222-2222,509-222-2222,509,Washington,repeating_2
+15093333333,(509) 333-3333,509-333-3333,509,Washington,repeating_3
+15094444444,(509) 444-4444,509-444-4444,509,Washington,repeating_4
+15095555555,(509) 555-5555,509-555-5555,509,Washington,repeating_5
+15096666666,(509) 666-6666,509-666-6666,509,Washington,repeating_6
+15097777777,(509) 777-7777,509-777-7777,509,Washington,repeating_7
+15098888888,(509) 888-8888,509-888-8888,509,Washington,repeating_8
+15099999999,(509) 999-9999,509-999-9999,509,Washington,repeating_9
+15102345678,(510) 234-5678,510-234-5678,510,California,ascending_from_2
+15103456789,(510) 345-6789,510-345-6789,510,California,ascending_from_3
+15104567890,(510) 456-7890,510-456-7890,510,California,ascending_from_4
+15105678901,(510) 567-8901,510-567-8901,510,California,ascending_from_5
+15106789012,(510) 678-9012,510-678-9012,510,California,ascending_from_6
+15107890123,(510) 789-0123,510-789-0123,510,California,ascending_from_7
+15108901234,(510) 890-1234,510-890-1234,510,California,ascending_from_8
+15109012345,(510) 901-2345,510-901-2345,510,California,ascending_from_9
+15102109876,(510) 210-9876,510-210-9876,510,California,descending_from_2
+15103210987,(510) 321-0987,510-321-0987,510,California,descending_from_3
+15104321098,(510) 432-1098,510-432-1098,510,California,descending_from_4
+15105432109,(510) 543-2109,510-543-2109,510,California,descending_from_5
+15106543210,(510) 654-3210,510-654-3210,510,California,descending_from_6
+15107654321,(510) 765-4321,510-765-4321,510,California,descending_from_7
+15108765432,(510) 876-5432,510-876-5432,510,California,descending_from_8
+15109876543,(510) 987-6543,510-987-6543,510,California,descending_from_9
+15105550100,(510) 555-0100,510-555-0100,510,California,fictional_555_01XX
+15105550101,(510) 555-0101,510-555-0101,510,California,fictional_555_01XX
+15105550102,(510) 555-0102,510-555-0102,510,California,fictional_555_01XX
+15105550103,(510) 555-0103,510-555-0103,510,California,fictional_555_01XX
+15105550104,(510) 555-0104,510-555-0104,510,California,fictional_555_01XX
+15105550105,(510) 555-0105,510-555-0105,510,California,fictional_555_01XX
+15105550106,(510) 555-0106,510-555-0106,510,California,fictional_555_01XX
+15105550107,(510) 555-0107,510-555-0107,510,California,fictional_555_01XX
+15105550108,(510) 555-0108,510-555-0108,510,California,fictional_555_01XX
+15105550109,(510) 555-0109,510-555-0109,510,California,fictional_555_01XX
+15105550110,(510) 555-0110,510-555-0110,510,California,fictional_555_01XX
+15105550111,(510) 555-0111,510-555-0111,510,California,fictional_555_01XX
+15105550112,(510) 555-0112,510-555-0112,510,California,fictional_555_01XX
+15105550113,(510) 555-0113,510-555-0113,510,California,fictional_555_01XX
+15105550114,(510) 555-0114,510-555-0114,510,California,fictional_555_01XX
+15105550115,(510) 555-0115,510-555-0115,510,California,fictional_555_01XX
+15105550116,(510) 555-0116,510-555-0116,510,California,fictional_555_01XX
+15105550117,(510) 555-0117,510-555-0117,510,California,fictional_555_01XX
+15105550118,(510) 555-0118,510-555-0118,510,California,fictional_555_01XX
+15105550119,(510) 555-0119,510-555-0119,510,California,fictional_555_01XX
+15105550120,(510) 555-0120,510-555-0120,510,California,fictional_555_01XX
+15105550121,(510) 555-0121,510-555-0121,510,California,fictional_555_01XX
+15105550122,(510) 555-0122,510-555-0122,510,California,fictional_555_01XX
+15105550123,(510) 555-0123,510-555-0123,510,California,fictional_555_01XX
+15105550124,(510) 555-0124,510-555-0124,510,California,fictional_555_01XX
+15105550125,(510) 555-0125,510-555-0125,510,California,fictional_555_01XX
+15105550126,(510) 555-0126,510-555-0126,510,California,fictional_555_01XX
+15105550127,(510) 555-0127,510-555-0127,510,California,fictional_555_01XX
+15105550128,(510) 555-0128,510-555-0128,510,California,fictional_555_01XX
+15105550129,(510) 555-0129,510-555-0129,510,California,fictional_555_01XX
+15105550130,(510) 555-0130,510-555-0130,510,California,fictional_555_01XX
+15105550131,(510) 555-0131,510-555-0131,510,California,fictional_555_01XX
+15105550132,(510) 555-0132,510-555-0132,510,California,fictional_555_01XX
+15105550133,(510) 555-0133,510-555-0133,510,California,fictional_555_01XX
+15105550134,(510) 555-0134,510-555-0134,510,California,fictional_555_01XX
+15105550135,(510) 555-0135,510-555-0135,510,California,fictional_555_01XX
+15105550136,(510) 555-0136,510-555-0136,510,California,fictional_555_01XX
+15105550137,(510) 555-0137,510-555-0137,510,California,fictional_555_01XX
+15105550138,(510) 555-0138,510-555-0138,510,California,fictional_555_01XX
+15105550139,(510) 555-0139,510-555-0139,510,California,fictional_555_01XX
+15105550140,(510) 555-0140,510-555-0140,510,California,fictional_555_01XX
+15105550141,(510) 555-0141,510-555-0141,510,California,fictional_555_01XX
+15105550142,(510) 555-0142,510-555-0142,510,California,fictional_555_01XX
+15105550143,(510) 555-0143,510-555-0143,510,California,fictional_555_01XX
+15105550144,(510) 555-0144,510-555-0144,510,California,fictional_555_01XX
+15105550145,(510) 555-0145,510-555-0145,510,California,fictional_555_01XX
+15105550146,(510) 555-0146,510-555-0146,510,California,fictional_555_01XX
+15105550147,(510) 555-0147,510-555-0147,510,California,fictional_555_01XX
+15105550148,(510) 555-0148,510-555-0148,510,California,fictional_555_01XX
+15105550149,(510) 555-0149,510-555-0149,510,California,fictional_555_01XX
+15105550150,(510) 555-0150,510-555-0150,510,California,fictional_555_01XX
+15105550151,(510) 555-0151,510-555-0151,510,California,fictional_555_01XX
+15105550152,(510) 555-0152,510-555-0152,510,California,fictional_555_01XX
+15105550153,(510) 555-0153,510-555-0153,510,California,fictional_555_01XX
+15105550154,(510) 555-0154,510-555-0154,510,California,fictional_555_01XX
+15105550155,(510) 555-0155,510-555-0155,510,California,fictional_555_01XX
+15105550156,(510) 555-0156,510-555-0156,510,California,fictional_555_01XX
+15105550157,(510) 555-0157,510-555-0157,510,California,fictional_555_01XX
+15105550158,(510) 555-0158,510-555-0158,510,California,fictional_555_01XX
+15105550159,(510) 555-0159,510-555-0159,510,California,fictional_555_01XX
+15105550160,(510) 555-0160,510-555-0160,510,California,fictional_555_01XX
+15105550161,(510) 555-0161,510-555-0161,510,California,fictional_555_01XX
+15105550162,(510) 555-0162,510-555-0162,510,California,fictional_555_01XX
+15105550163,(510) 555-0163,510-555-0163,510,California,fictional_555_01XX
+15105550164,(510) 555-0164,510-555-0164,510,California,fictional_555_01XX
+15105550165,(510) 555-0165,510-555-0165,510,California,fictional_555_01XX
+15105550166,(510) 555-0166,510-555-0166,510,California,fictional_555_01XX
+15105550167,(510) 555-0167,510-555-0167,510,California,fictional_555_01XX
+15105550168,(510) 555-0168,510-555-0168,510,California,fictional_555_01XX
+15105550169,(510) 555-0169,510-555-0169,510,California,fictional_555_01XX
+15105550170,(510) 555-0170,510-555-0170,510,California,fictional_555_01XX
+15105550171,(510) 555-0171,510-555-0171,510,California,fictional_555_01XX
+15105550172,(510) 555-0172,510-555-0172,510,California,fictional_555_01XX
+15105550173,(510) 555-0173,510-555-0173,510,California,fictional_555_01XX
+15105550174,(510) 555-0174,510-555-0174,510,California,fictional_555_01XX
+15105550175,(510) 555-0175,510-555-0175,510,California,fictional_555_01XX
+15105550176,(510) 555-0176,510-555-0176,510,California,fictional_555_01XX
+15105550177,(510) 555-0177,510-555-0177,510,California,fictional_555_01XX
+15105550178,(510) 555-0178,510-555-0178,510,California,fictional_555_01XX
+15105550179,(510) 555-0179,510-555-0179,510,California,fictional_555_01XX
+15105550180,(510) 555-0180,510-555-0180,510,California,fictional_555_01XX
+15105550181,(510) 555-0181,510-555-0181,510,California,fictional_555_01XX
+15105550182,(510) 555-0182,510-555-0182,510,California,fictional_555_01XX
+15105550183,(510) 555-0183,510-555-0183,510,California,fictional_555_01XX
+15105550184,(510) 555-0184,510-555-0184,510,California,fictional_555_01XX
+15105550185,(510) 555-0185,510-555-0185,510,California,fictional_555_01XX
+15105550186,(510) 555-0186,510-555-0186,510,California,fictional_555_01XX
+15105550187,(510) 555-0187,510-555-0187,510,California,fictional_555_01XX
+15105550188,(510) 555-0188,510-555-0188,510,California,fictional_555_01XX
+15105550189,(510) 555-0189,510-555-0189,510,California,fictional_555_01XX
+15105550190,(510) 555-0190,510-555-0190,510,California,fictional_555_01XX
+15105550191,(510) 555-0191,510-555-0191,510,California,fictional_555_01XX
+15105550192,(510) 555-0192,510-555-0192,510,California,fictional_555_01XX
+15105550193,(510) 555-0193,510-555-0193,510,California,fictional_555_01XX
+15105550194,(510) 555-0194,510-555-0194,510,California,fictional_555_01XX
+15105550195,(510) 555-0195,510-555-0195,510,California,fictional_555_01XX
+15105550196,(510) 555-0196,510-555-0196,510,California,fictional_555_01XX
+15105550197,(510) 555-0197,510-555-0197,510,California,fictional_555_01XX
+15105550198,(510) 555-0198,510-555-0198,510,California,fictional_555_01XX
+15105550199,(510) 555-0199,510-555-0199,510,California,fictional_555_01XX
+15102345432,(510) 234-5432,510-234-5432,510,California,palindrome_2345432
+15103456543,(510) 345-6543,510-345-6543,510,California,palindrome_3456543
+15104567654,(510) 456-7654,510-456-7654,510,California,palindrome_4567654
+15105678765,(510) 567-8765,510-567-8765,510,California,palindrome_5678765
+15106789876,(510) 678-9876,510-678-9876,510,California,palindrome_6789876
+15107890987,(510) 789-0987,510-789-0987,510,California,palindrome_7890987
+15108901098,(510) 890-1098,510-890-1098,510,California,palindrome_8901098
+15109012109,(510) 901-2109,510-901-2109,510,California,palindrome_9012109
+15101111111,(510) 111-1111,510-111-1111,510,California,repeating_1
+15102222222,(510) 222-2222,510-222-2222,510,California,repeating_2
+15103333333,(510) 333-3333,510-333-3333,510,California,repeating_3
+15104444444,(510) 444-4444,510-444-4444,510,California,repeating_4
+15105555555,(510) 555-5555,510-555-5555,510,California,repeating_5
+15106666666,(510) 666-6666,510-666-6666,510,California,repeating_6
+15107777777,(510) 777-7777,510-777-7777,510,California,repeating_7
+15108888888,(510) 888-8888,510-888-8888,510,California,repeating_8
+15109999999,(510) 999-9999,510-999-9999,510,California,repeating_9
+15122345678,(512) 234-5678,512-234-5678,512,Texas,ascending_from_2
+15123456789,(512) 345-6789,512-345-6789,512,Texas,ascending_from_3
+15124567890,(512) 456-7890,512-456-7890,512,Texas,ascending_from_4
+15125678901,(512) 567-8901,512-567-8901,512,Texas,ascending_from_5
+15126789012,(512) 678-9012,512-678-9012,512,Texas,ascending_from_6
+15127890123,(512) 789-0123,512-789-0123,512,Texas,ascending_from_7
+15128901234,(512) 890-1234,512-890-1234,512,Texas,ascending_from_8
+15129012345,(512) 901-2345,512-901-2345,512,Texas,ascending_from_9
+15122109876,(512) 210-9876,512-210-9876,512,Texas,descending_from_2
+15123210987,(512) 321-0987,512-321-0987,512,Texas,descending_from_3
+15124321098,(512) 432-1098,512-432-1098,512,Texas,descending_from_4
+15125432109,(512) 543-2109,512-543-2109,512,Texas,descending_from_5
+15126543210,(512) 654-3210,512-654-3210,512,Texas,descending_from_6
+15127654321,(512) 765-4321,512-765-4321,512,Texas,descending_from_7
+15128765432,(512) 876-5432,512-876-5432,512,Texas,descending_from_8
+15129876543,(512) 987-6543,512-987-6543,512,Texas,descending_from_9
+15125550100,(512) 555-0100,512-555-0100,512,Texas,fictional_555_01XX
+15125550101,(512) 555-0101,512-555-0101,512,Texas,fictional_555_01XX
+15125550102,(512) 555-0102,512-555-0102,512,Texas,fictional_555_01XX
+15125550103,(512) 555-0103,512-555-0103,512,Texas,fictional_555_01XX
+15125550104,(512) 555-0104,512-555-0104,512,Texas,fictional_555_01XX
+15125550105,(512) 555-0105,512-555-0105,512,Texas,fictional_555_01XX
+15125550106,(512) 555-0106,512-555-0106,512,Texas,fictional_555_01XX
+15125550107,(512) 555-0107,512-555-0107,512,Texas,fictional_555_01XX
+15125550108,(512) 555-0108,512-555-0108,512,Texas,fictional_555_01XX
+15125550109,(512) 555-0109,512-555-0109,512,Texas,fictional_555_01XX
+15125550110,(512) 555-0110,512-555-0110,512,Texas,fictional_555_01XX
+15125550111,(512) 555-0111,512-555-0111,512,Texas,fictional_555_01XX
+15125550112,(512) 555-0112,512-555-0112,512,Texas,fictional_555_01XX
+15125550113,(512) 555-0113,512-555-0113,512,Texas,fictional_555_01XX
+15125550114,(512) 555-0114,512-555-0114,512,Texas,fictional_555_01XX
+15125550115,(512) 555-0115,512-555-0115,512,Texas,fictional_555_01XX
+15125550116,(512) 555-0116,512-555-0116,512,Texas,fictional_555_01XX
+15125550117,(512) 555-0117,512-555-0117,512,Texas,fictional_555_01XX
+15125550118,(512) 555-0118,512-555-0118,512,Texas,fictional_555_01XX
+15125550119,(512) 555-0119,512-555-0119,512,Texas,fictional_555_01XX
+15125550120,(512) 555-0120,512-555-0120,512,Texas,fictional_555_01XX
+15125550121,(512) 555-0121,512-555-0121,512,Texas,fictional_555_01XX
+15125550122,(512) 555-0122,512-555-0122,512,Texas,fictional_555_01XX
+15125550123,(512) 555-0123,512-555-0123,512,Texas,fictional_555_01XX
+15125550124,(512) 555-0124,512-555-0124,512,Texas,fictional_555_01XX
+15125550125,(512) 555-0125,512-555-0125,512,Texas,fictional_555_01XX
+15125550126,(512) 555-0126,512-555-0126,512,Texas,fictional_555_01XX
+15125550127,(512) 555-0127,512-555-0127,512,Texas,fictional_555_01XX
+15125550128,(512) 555-0128,512-555-0128,512,Texas,fictional_555_01XX
+15125550129,(512) 555-0129,512-555-0129,512,Texas,fictional_555_01XX
+15125550130,(512) 555-0130,512-555-0130,512,Texas,fictional_555_01XX
+15125550131,(512) 555-0131,512-555-0131,512,Texas,fictional_555_01XX
+15125550132,(512) 555-0132,512-555-0132,512,Texas,fictional_555_01XX
+15125550133,(512) 555-0133,512-555-0133,512,Texas,fictional_555_01XX
+15125550134,(512) 555-0134,512-555-0134,512,Texas,fictional_555_01XX
+15125550135,(512) 555-0135,512-555-0135,512,Texas,fictional_555_01XX
+15125550136,(512) 555-0136,512-555-0136,512,Texas,fictional_555_01XX
+15125550137,(512) 555-0137,512-555-0137,512,Texas,fictional_555_01XX
+15125550138,(512) 555-0138,512-555-0138,512,Texas,fictional_555_01XX
+15125550139,(512) 555-0139,512-555-0139,512,Texas,fictional_555_01XX
+15125550140,(512) 555-0140,512-555-0140,512,Texas,fictional_555_01XX
+15125550141,(512) 555-0141,512-555-0141,512,Texas,fictional_555_01XX
+15125550142,(512) 555-0142,512-555-0142,512,Texas,fictional_555_01XX
+15125550143,(512) 555-0143,512-555-0143,512,Texas,fictional_555_01XX
+15125550144,(512) 555-0144,512-555-0144,512,Texas,fictional_555_01XX
+15125550145,(512) 555-0145,512-555-0145,512,Texas,fictional_555_01XX
+15125550146,(512) 555-0146,512-555-0146,512,Texas,fictional_555_01XX
+15125550147,(512) 555-0147,512-555-0147,512,Texas,fictional_555_01XX
+15125550148,(512) 555-0148,512-555-0148,512,Texas,fictional_555_01XX
+15125550149,(512) 555-0149,512-555-0149,512,Texas,fictional_555_01XX
+15125550150,(512) 555-0150,512-555-0150,512,Texas,fictional_555_01XX
+15125550151,(512) 555-0151,512-555-0151,512,Texas,fictional_555_01XX
+15125550152,(512) 555-0152,512-555-0152,512,Texas,fictional_555_01XX
+15125550153,(512) 555-0153,512-555-0153,512,Texas,fictional_555_01XX
+15125550154,(512) 555-0154,512-555-0154,512,Texas,fictional_555_01XX
+15125550155,(512) 555-0155,512-555-0155,512,Texas,fictional_555_01XX
+15125550156,(512) 555-0156,512-555-0156,512,Texas,fictional_555_01XX
+15125550157,(512) 555-0157,512-555-0157,512,Texas,fictional_555_01XX
+15125550158,(512) 555-0158,512-555-0158,512,Texas,fictional_555_01XX
+15125550159,(512) 555-0159,512-555-0159,512,Texas,fictional_555_01XX
+15125550160,(512) 555-0160,512-555-0160,512,Texas,fictional_555_01XX
+15125550161,(512) 555-0161,512-555-0161,512,Texas,fictional_555_01XX
+15125550162,(512) 555-0162,512-555-0162,512,Texas,fictional_555_01XX
+15125550163,(512) 555-0163,512-555-0163,512,Texas,fictional_555_01XX
+15125550164,(512) 555-0164,512-555-0164,512,Texas,fictional_555_01XX
+15125550165,(512) 555-0165,512-555-0165,512,Texas,fictional_555_01XX
+15125550166,(512) 555-0166,512-555-0166,512,Texas,fictional_555_01XX
+15125550167,(512) 555-0167,512-555-0167,512,Texas,fictional_555_01XX
+15125550168,(512) 555-0168,512-555-0168,512,Texas,fictional_555_01XX
+15125550169,(512) 555-0169,512-555-0169,512,Texas,fictional_555_01XX
+15125550170,(512) 555-0170,512-555-0170,512,Texas,fictional_555_01XX
+15125550171,(512) 555-0171,512-555-0171,512,Texas,fictional_555_01XX
+15125550172,(512) 555-0172,512-555-0172,512,Texas,fictional_555_01XX
+15125550173,(512) 555-0173,512-555-0173,512,Texas,fictional_555_01XX
+15125550174,(512) 555-0174,512-555-0174,512,Texas,fictional_555_01XX
+15125550175,(512) 555-0175,512-555-0175,512,Texas,fictional_555_01XX
+15125550176,(512) 555-0176,512-555-0176,512,Texas,fictional_555_01XX
